Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
34,6,10,10,19,571,29,,False,False,False,False,False
45,28,16,10,2,169,1,,True,False,False,False,True
57,24,10,5,24,936,5,,False,True,False,True,False
32,32,20,0,28,935,2,,False,False,False,False,False
27,21,6,3,17,335,17,,True,True,False,True,False
26,24,4,0,4,490,3,,False,False,False,False,False
26,52,26,6,22,673,28,,False,False,True,True,False
32,19,25,1,18,558,27,,False,False,True,False,True
24,27,10,0,22,902,11,,True,False,False,False,False
42,45,2,10,17,468,10,,True,False,False,False,True
25,24,4,3,22,244,2,,False,False,False,False,True
38,5,20,10,3,646,9,,True,False,True,True,False
25,54,10,10,16,487,26,,True,True,False,False,True
22,59,29,8,10,470,8,,False,True,False,False,False
24,49,1,9,22,227,29,,False,True,False,False,True
52,40,3,1,25,871,10,,True,True,False,True,False
45,46,24,3,28,595,1,,False,True,False,True,False
23,29,9,2,1,782,7,,False,True,False,False,False
29,48,17,5,9,672,1,,False,False,False,True,False
26,52,13,4,11,622,12,,False,False,False,True,False
51,55,13,7,9,867,19,,False,True,False,True,False
61,32,9,9,18,866,27,,False,False,True,False,False
46,46,27,1,16,349,29,,False,True,False,False,True
37,18,25,4,0,838,3,,True,False,False,True,False
42,33,6,6,6,409,17,,False,False,True,False,False
34,4,30,4,6,683,18,,False,True,False,False,True
18,40,17,4,4,808,22,,True,False,True,False,True
38,42,10,6,0,743,17,,False,True,False,True,False
26,20,30,1,12,391,18,,False,False,True,False,False
46,21,19,8,5,433,14,,False,False,False,False,True
43,45,15,3,7,389,30,,False,False,False,True,False
43,10,22,3,13,264,30,,False,True,False,True,False
39,46,18,9,10,576,24,,False,False,True,False,False
23,44,25,5,27,398,6,,True,False,True,False,False
56,51,15,0,26,405,3,,True,True,False,False,True
32,58,7,10,5,799,10,,False,False,False,False,False
48,46,8,8,2,446,4,,False,False,True,False,False
25,33,19,4,7,292,8,,True,False,True,True,False
51,21,4,9,17,307,1,,False,True,False,True,False
58,37,19,3,6,772,6,,True,False,False,False,True
42,50,25,6,24,362,10,,True,True,False,False,False
60,49,18,8,30,572,11,,False,True,False,True,False
55,22,11,4,27,302,2,,False,False,False,False,False
60,54,21,5,15,752,19,,False,False,False,False,True
25,22,8,2,20,472,8,,True,True,False,False,True
18,53,4,10,12,717,4,,True,False,False,False,False
59,56,14,0,21,899,26,,False,False,True,False,True
28,26,19,4,8,690,24,,True,True,False,True,False
33,21,28,5,25,222,8,,True,False,False,False,False
18,35,25,4,11,486,18,,True,False,True,True,False
61,46,22,0,21,593,21,,True,False,False,False,False
33,33,6,6,8,413,12,,False,False,False,True,False
48,2,6,8,4,243,21,,True,False,False,False,False
37,20,28,0,14,265,28,,False,False,False,True,False
59,32,18,0,30,477,29,,True,False,True,False,True
31,4,15,6,2,895,15,,True,True,False,False,False
31,22,28,1,1,820,21,,False,False,False,False,True
57,54,18,9,24,378,6,,True,False,False,False,False
18,3,28,1,27,963,21,,False,False,True,False,True
30,52,15,1,22,851,17,,False,False,True,False,True
18,39,6,10,8,682,22,,False,False,False,False,False
63,55,22,10,29,121,29,,True,True,False,False,False
40,55,14,3,21,714,3,,False,False,False,True,False
53,22,13,2,17,208,20,,False,False,True,True,False
55,35,1,10,11,786,20,,False,False,True,False,False
34,7,8,2,29,388,15,,True,True,False,False,False
39,5,30,7,8,563,26,,False,False,True,True,False
47,16,8,10,8,465,17,,False,False,True,False,True
30,52,9,3,9,450,30,,False,True,False,False,True
33,14,19,6,6,995,11,,False,False,True,True,False
50,3,21,10,28,135,29,,True,False,True,False,False
46,5,25,6,8,282,6,,True,False,False,True,False
22,33,16,6,21,512,28,,True,False,False,True,False
57,29,15,3,9,483,23,,False,False,True,False,False
20,30,12,1,8,345,15,,False,False,True,False,True
37,41,29,3,24,236,24,,False,True,False,True,False
33,47,14,9,9,259,25,,True,True,False,False,False
55,6,23,0,3,502,26,,False,False,True,False,False
64,41,29,8,30,969,5,,False,False,False,False,False
40,54,8,10,8,310,13,,True,False,False,True,False
44,30,20,0,25,572,18,,True,False,False,False,False
48,46,12,6,13,164,12,,False,True,False,False,True
25,12,29,3,4,984,8,,True,False,False,False,False
19,49,28,10,9,813,2,,False,False,True,True,False
26,20,2,10,15,408,2,,True,False,False,False,False
61,46,29,3,8,659,13,,False,True,False,True,False
51,31,8,10,9,870,16,,True,False,True,False,True
65,15,12,10,16,594,28,,False,False,True,False,True
26,29,7,6,30,614,12,,True,False,False,False,True
36,16,18,10,24,889,15,,True,False,False,False,False
63,13,11,10,15,224,4,,False,True,False,False,True
54,13,18,2,24,264,16,,True,False,True,False,True
20,28,24,9,17,599,5,,True,True,False,False,True
37,38,16,0,4,507,17,,False,True,False,True,False
58,58,27,0,12,230,8,,False,False,True,False,False
33,4,13,10,0,734,4,,True,False,True,True,False
62,34,9,4,2,178,7,,True,False,False,False,True
47,12,9,4,13,390,15,,False,True,False,False,False
40,26,10,8,20,461,15,,True,True,False,False,True
35,46,17,4,10,225,16,,True,False,False,False,False
20,53,11,8,13,131,30,,False,False,False,True,False
57,9,11,6,28,367,11,,False,False,True,False,True
41,31,27,2,3,939,4,,False,True,False,False,False
60,46,15,1,0,601,3,,True,True,False,False,True
36,50,26,9,18,362,18,,False,False,True,False,True
52,38,17,9,10,717,11,,True,False,True,False,True
33,10,13,0,23,972,3,,True,False,False,False,True
43,27,11,4,22,301,20,,True,False,True,False,True
32,53,11,10,14,842,23,,True,True,False,False,True
62,29,21,9,0,117,2,,False,False,False,False,False
62,38,19,4,25,225,25,,False,False,False,True,False
65,53,30,10,24,268,9,,True,True,False,False,False
19,5,21,10,15,541,23,,False,True,False,False,False
35,31,6,9,27,325,11,,True,True,False,False,True
45,8,21,0,15,640,25,,True,False,False,False,False
34,30,27,9,8,685,26,,True,False,True,False,False
61,2,16,1,5,153,24,,False,False,True,False,True
45,23,30,6,6,761,10,,False,False,False,False,False
45,28,9,7,19,355,20,,False,False,False,False,True
22,60,27,3,20,718,12,,False,False,False,False,False
26,25,26,8,28,401,2,,True,True,False,False,False
35,23,10,1,22,667,2,,True,True,False,True,False
47,17,11,5,24,110,11,,True,True,False,True,False
54,25,14,10,27,895,20,,False,False,False,True,False
27,48,27,4,29,814,11,,True,True,False,False,True
42,50,20,3,13,976,4,,True,False,True,False,True
57,60,29,5,8,289,27,,True,False,False,False,False
44,53,2,10,2,206,2,,False,False,False,False,True
21,30,2,4,11,873,28,,True,False,True,True,False
27,23,13,9,1,880,25,,True,True,False,False,False
50,14,18,2,26,763,26,,False,False,False,True,False
52,37,23,5,30,485,3,,False,True,False,False,False
36,38,27,5,7,701,22,,False,False,False,True,False
56,53,28,2,20,695,10,,True,False,False,False,True
27,18,3,7,2,805,19,,False,True,False,False,True
65,2,9,1,9,895,17,,False,False,True,False,True
64,18,20,2,9,828,22,,False,False,True,False,False
59,2,25,5,22,166,12,,False,False,True,False,True
20,11,30,2,11,400,23,,True,False,False,True,False
37,59,8,9,25,915,24,,True,False,False,False,True
39,38,10,4,17,881,7,,False,True,False,True,False
26,27,13,7,14,131,18,,False,False,False,False,False
25,58,18,8,8,166,23,,True,False,True,True,False
52,59,28,10,10,106,3,,True,False,True,False,True
21,23,11,1,25,436,7,,True,False,False,False,False
56,38,30,8,26,953,8,,False,False,False,False,True
58,36,24,0,0,848,24,,True,False,True,False,True
47,58,25,4,20,641,13,,False,False,False,True,False
28,26,9,7,19,930,20,,False,False,True,True,False
29,34,1,6,14,464,3,,False,False,True,False,False
28,38,2,2,5,453,27,,False,False,False,True,False
48,13,25,3,19,364,11,,True,False,False,False,True
35,17,23,6,19,148,23,,True,False,True,False,True
56,2,2,4,15,842,11,,True,True,False,False,False
37,58,26,0,25,478,7,,True,False,True,True,False
28,14,16,4,1,113,10,,False,False,True,False,True
51,46,4,8,30,498,30,,True,False,True,False,False
37,18,11,6,29,909,9,,True,False,True,False,False
30,7,11,10,23,970,15,,False,True,False,False,False
63,34,13,9,4,833,22,,True,False,True,True,False
34,9,28,6,13,785,7,,False,False,False,True,False
24,53,17,4,30,736,3,,False,False,False,True,False
36,26,4,3,28,842,28,,True,True,False,False,True
60,16,7,4,23,217,24,,False,False,False,False,False
20,50,28,6,0,391,12,,True,False,True,True,False
29,15,24,8,11,694,3,,False,False,True,True,False
50,60,30,6,14,280,14,,True,False,False,False,False
58,41,14,6,20,420,20,,True,False,True,False,True
29,33,28,1,5,144,24,,False,True,False,False,False
61,8,16,4,24,829,6,,True,False,False,False,True
20,41,3,8,11,395,25,,False,False,False,True,False
55,39,4,7,24,562,11,,False,False,True,False,True
31,44,28,10,22,680,16,,True,False,False,True,False
54,21,5,0,24,837,10,,True,True,False,True,False
62,30,29,1,16,724,15,,False,False,True,False,False
55,5,22,5,27,361,5,,False,False,False,True,False
40,39,15,9,27,843,28,,True,True,False,True,False
36,25,9,2,8,835,4,,False,False,True,False,False
27,44,13,6,2,902,9,,True,True,False,False,False
39,57,4,4,22,913,13,,False,True,False,True,False
27,6,3,7,17,114,2,,False,True,False,False,True
55,9,12,7,5,960,18,,True,True,False,True,False
43,10,13,8,17,896,1,,True,False,False,True,False
43,58,5,3,10,929,25,,True,False,False,False,False
26,11,21,1,10,478,24,,False,False,False,False,True
36,1,14,7,15,481,24,,False,False,False,True,False
45,46,28,3,0,641,25,,False,False,True,False,False
47,8,16,4,22,273,17,,False,False,True,False,False
25,24,2,0,15,113,27,,True,False,True,False,True
20,35,10,10,11,200,7,,True,True,False,False,False
35,54,5,9,2,905,15,,True,False,False,False,True
24,45,16,8,14,507,5,,False,False,True,False,False
20,10,18,2,24,692,3,,True,False,False,False,True
50,32,20,6,7,981,12,,False,True,False,True,False
61,39,15,6,8,274,3,,False,True,False,False,False
31,58,29,5,24,136,19,,False,False,True,False,False
60,4,2,5,21,294,7,,False,True,False,False,False
45,17,27,4,2,869,4,,False,False,False,False,True
48,56,14,1,18,285,22,,True,True,False,False,True
32,1,13,5,2,340,18,,False,True,False,True,False
32,20,30,6,0,628,19,,True,False,False,False,True
18,17,27,1,13,750,9,,False,False,False,True,False
53,47,5,3,14,653,15,,False,True,False,True,False
18,16,19,7,4,283,12,,False,False,True,True,False
25,29,9,4,18,985,13,,False,True,False,False,False
23,15,26,5,10,861,1,,False,False,False,False,False
48,49,20,6,13,895,15,,True,True,False,False,False
55,41,21,1,19,542,12,,False,True,False,False,False
64,2,19,4,10,110,24,,False,False,False,True,False
22,56,30,3,13,938,27,,True,False,False,True,False
36,16,17,0,6,598,20,,False,False,False,False,True
65,2,10,9,6,611,11,,False,False,False,False,False
58,7,21,0,16,990,16,,True,True,False,False,True
48,60,17,1,6,410,9,,True,False,True,True,False
53,43,25,7,27,221,17,,True,True,False,False,True
20,35,2,4,2,477,7,,False,False,True,False,False
48,50,3,0,6,292,29,,False,False,True,True,False
47,44,20,4,12,173,24,,True,False,True,False,True
55,29,27,5,0,157,4,,False,False,False,False,False
39,30,30,2,29,661,30,,True,False,False,False,False
64,57,21,1,20,401,13,,False,False,False,False,True
21,23,26,3,21,730,11,,False,False,False,False,True
37,36,3,0,3,123,13,,True,True,False,True,False
30,17,12,8,10,189,28,,False,True,False,False,True
57,5,19,2,14,525,23,,True,True,False,False,True
24,44,19,3,29,239,14,,False,False,False,False,False
30,42,27,1,16,769,6,,False,True,False,False,False
48,37,7,5,5,744,14,,True,False,False,True,False
58,56,27,3,2,950,20,,True,False,False,False,False
29,41,1,5,10,373,13,,False,False,False,False,True
38,7,3,5,7,410,28,,True,False,True,False,True
32,9,22,4,29,555,21,,True,True,False,False,False
56,10,22,9,9,793,26,,False,True,False,False,True
61,37,14,2,29,250,8,,False,False,False,True,False
25,28,17,4,22,469,22,,False,False,False,False,True
54,33,2,0,15,901,11,,False,False,False,True,False
19,21,19,5,27,849,8,,True,False,True,False,True
35,19,10,5,22,422,9,,True,True,False,False,False
50,39,23,5,18,486,18,,False,False,False,False,True
51,5,29,4,7,406,23,,True,False,False,False,False
28,35,2,9,21,610,8,,False,True,False,True,False
30,15,21,5,27,123,4,,True,True,False,False,False
65,25,8,1,21,282,12,,True,False,False,True,False
32,50,13,10,11,879,8,,True,True,False,False,False
33,55,4,5,18,961,2,,False,False,True,False,True
65,18,2,4,24,824,1,,True,False,True,False,False
64,15,3,8,7,950,26,,False,False,False,False,True
23,36,2,4,8,548,11,,True,True,False,False,True
34,34,29,8,12,433,9,,False,False,True,False,False
40,23,16,9,9,697,6,,False,True,False,False,True
40,41,14,0,16,555,12,,True,False,False,False,False
20,19,15,7,16,549,8,,True,False,True,True,False
48,37,19,10,24,421,23,,True,False,True,False,False
39,60,22,0,26,832,10,,True,True,False,False,True
40,26,23,3,15,822,26,,False,False,True,True,False
23,56,28,7,19,663,5,,True,True,False,True,False
42,60,24,9,8,647,11,,False,True,False,True,False
26,29,30,8,28,863,15,,True,True,False,True,False
44,56,11,7,30,948,18,,False,False,True,False,False
60,41,30,1,7,262,6,,False,False,True,False,True
45,24,8,10,28,539,11,,True,True,False,False,False
56,56,16,5,10,225,15,,False,False,True,True,False
33,56,8,2,6,792,3,,False,False,True,True,False
53,60,7,6,7,639,29,,True,False,True,False,False
39,8,29,2,2,484,8,,True,True,False,True,False
18,38,26,6,4,687,2,,True,True,False,False,False
42,19,2,9,2,861,22,,True,True,False,True,False
19,52,15,10,9,488,29,,False,False,False,False,False
47,35,7,9,26,225,30,,True,True,False,True,False
20,11,8,10,20,305,26,,False,False,True,False,True
49,42,27,3,27,536,13,,True,False,True,False,True
55,14,29,7,13,304,12,,False,True,False,False,False
20,47,16,1,0,974,13,,False,False,True,False,False
42,15,29,8,1,205,17,,True,False,True,True,False
59,11,20,10,0,269,16,,True,False,True,False,False
60,1,21,8,19,734,3,,False,False,True,False,True
52,25,9,7,30,950,23,,False,True,False,False,True
43,17,6,2,4,579,6,,False,True,False,True,False
23,16,16,1,6,260,28,,False,False,True,True,False
46,33,29,0,12,961,12,,False,True,False,False,True
39,17,21,0,11,393,17,,False,False,False,False,True
19,60,3,8,29,368,10,,True,False,False,True,False
47,47,15,4,2,727,28,,False,False,True,True,False
35,32,22,5,10,623,3,,False,False,False,True,False
34,5,12,7,21,700,11,,True,False,False,False,False
29,60,2,0,27,795,23,,True,True,False,False,True
32,11,25,4,10,407,2,,True,True,False,True,False
33,37,6,9,29,852,29,,True,False,False,False,False
65,21,12,0,22,491,30,,True,False,True,False,True
39,59,17,2,18,558,24,,False,True,False,False,True
41,60,16,1,16,207,29,,True,False,False,True,False
50,4,16,3,23,807,12,,False,True,False,True,False
63,10,24,3,21,594,16,,True,True,False,True,False
50,47,23,5,29,504,28,,False,False,False,False,True
61,42,22,9,22,464,29,,True,False,True,False,False
44,58,9,5,30,627,13,,True,False,False,False,False
55,32,9,0,26,636,2,,True,False,True,True,False
23,5,4,8,23,955,19,,False,True,False,False,False
50,2,2,1,29,479,21,,True,True,False,False,True
62,38,10,3,21,106,29,,True,False,True,True,False
44,37,30,9,21,869,21,,True,False,True,False,False
30,8,30,9,3,495,15,,True,True,False,False,False
24,13,4,8,21,957,22,,True,True,False,False,False
41,45,27,5,9,675,27,,False,False,False,True,False
55,56,11,10,15,359,29,,False,False,True,False,False
27,40,22,8,14,199,13,,True,False,True,True,False
19,5,7,8,2,882,7,,True,False,True,True,False
50,39,25,3,13,253,3,,True,False,True,False,True
52,34,4,4,2,760,28,,True,False,False,False,True
23,3,16,3,13,866,1,,False,True,False,False,True
23,49,27,6,21,455,7,,True,True,False,False,True
57,25,7,0,27,931,21,,False,True,False,False,False
59,49,11,2,2,212,19,,False,False,False,False,True
34,59,26,2,22,718,5,,False,False,False,True,False
37,57,5,3,29,872,1,,False,False,True,False,False
61,30,2,0,21,215,14,,False,True,False,True,False
19,15,20,8,21,431,13,,True,True,False,True,False
21,40,29,10,21,556,20,,False,False,False,False,False
50,33,17,5,17,314,17,,False,False,True,False,True
35,38,6,5,4,606,6,,False,False,True,True,False
54,33,28,7,27,818,5,,True,True,False,False,True
46,23,21,3,7,661,5,,False,False,True,False,False
35,50,5,10,14,364,11,,True,False,True,False,False
32,37,12,8,4,316,1,,False,False,True,True,False
55,44,27,5,17,693,19,,True,True,False,True,False
21,8,12,3,24,669,30,,False,True,False,False,True
35,47,16,5,3,186,15,,True,True,False,False,False
63,35,7,6,5,118,9,,True,False,False,False,True
58,33,11,7,5,818,24,,False,True,False,False,True
42,26,6,9,29,546,30,,False,False,False,False,False
24,30,2,4,25,165,3,,True,False,True,False,False
30,17,15,0,26,884,30,,True,False,True,True,False
63,9,6,7,5,760,22,,True,True,False,False,False
18,6,5,6,29,192,4,,False,False,False,False,False
45,11,28,2,3,199,19,,False,False,True,False,True
26,39,6,5,17,615,5,,False,False,True,False,False
29,26,21,5,13,531,20,,False,True,False,False,False
57,1,14,5,20,536,29,,True,False,True,False,True
49,18,26,5,18,137,14,,False,True,False,False,True
63,45,15,4,30,650,28,,True,False,True,True,False
42,19,11,7,23,663,26,,True,False,True,False,False
25,24,15,10,12,790,29,,False,True,False,False,False
32,11,28,4,11,184,7,,False,True,False,False,True
43,39,22,9,12,531,13,,False,False,False,True,False
45,15,26,1,22,832,27,,True,False,False,True,False
37,54,12,8,13,424,14,,True,True,False,False,True
27,2,2,10,5,556,27,,False,False,True,True,False
19,48,6,9,13,619,10,,True,False,False,False,False
47,3,5,5,23,963,12,,False,False,True,False,False
21,48,23,6,25,893,4,,True,False,False,False,True
33,21,16,5,5,943,9,,False,False,False,True,False
58,44,23,5,22,904,19,,False,False,True,True,False
34,39,21,3,30,231,2,,False,False,False,False,True
48,27,25,2,20,935,25,,False,False,False,False,False
30,6,16,5,7,832,29,,False,True,False,False,False
43,12,25,5,5,159,4,,False,True,False,True,False
54,5,16,8,4,375,8,,True,True,False,True,False
57,45,26,2,9,225,5,,False,True,False,False,True
46,12,24,7,4,203,28,,True,False,False,False,False
